list-id-none,12,4,4,144,502766,3491
list-id-none,16,1,4,48,627582,13074
list-id-none,16,2,4,96,639746,6664
list-id-none,16,8,4,384,704732,1835
list-id-m,1,10,4,30,120725,4024,86
list-id-m,1,20,4,60,169593,2826,59
list-id-m,1,40,4,120,233380,1944,46
list-id-m,1,80,4,240,293604,1223,40
list-id-m,4,10,4,120,346380,2886,2052
list-id-m,4,20,4,240,375509,1564,1409
list-id-m,4,40,4,480,650235,1354,1560
list-id-m,4,80,4,960,1046727,1090,1651
list-id-m,8,10,4,240,434195,1809,1380
list-id-m,8,20,4,480,720069,1500,4867
list-id-m,8,40,4,960,1196399,1246,4903
list-id-m,8,80,4,1920,2410254,1255,5556
list-id-m,12,10,4,360,750276,2084,8729
list-id-m,12,20,4,720,988493,1372,7339
list-id-m,12,40,4,1440,1842528,1279,8826
list-id-m,12,80,4,2880,3694100,1282,9871
list-id-m,16,10,4,480,809008,1685,1563
list-id-m,16,20,4,960,1305415,1359,10661
list-id-m,16,40,4,1920,2426882,1264,12889
list-id-m,16,80,4,3840,4893264,1274,14469
list-id-s,1,10,4,30,112697,3756,0
list-id-s,1,20,4,60,133975,2232,0
list-id-s,1,40,4,120,198942,1657,0
list-id-s,1,80,4,240,281083,1171,0
list-id-s,4,10,4,120,224221,1868,0
list-id-s,4,20,4,240,290037,1208,0
list-id-s,4,40,4,480,412889,860,0
list-id-s,4,80,4,960,766428,798,0
list-id-s,8,10,4,240,376130,1567,0
list-id-s,8,20,4,480,529936,1104,0
list-id-s,8,40,4,960,817495,851,0
list-id-s,8,80,4,1920,1694602,882,0
list-id-s,12,10,4,360,570430,1584,0
list-id-s,12,20,4,720,632825,878,0
list-id-s,12,40,4,1440,1281992,890,0
list-id-s,12,80,4,2880,3073573,1067,0
list-id-s,16,10,4,480,674852,1405,0
list-id-s,16,20,4,960,806705,840,0
list-id-s,16,40,4,1920,2066169,1076,0
list-id-s,16,80,4,3840,5164741,1344,0
list-none-m,1,1000,1,3000,4096951,1365,35
list-none-m,1,1000,4,3000,1490459,496,41
list-none-m,1,1000,8,3000,941506,313,35
list-none-m,1,1000,16,3000,787849,262,36
list-none-m,2,1000,1,6000,22788269,3798,3791
list-none-m,2,1000,4,6000,9860497,1643,919
list-none-m,2,1000,8,6000,6474368,1079,507
list-none-m,2,1000,16,6000,4245865,707,266
list-none-m,4,1000,1,12000,94505836,7875,23073
list-none-m,4,1000,4,12000,20664016,1722,3376
list-none-m,4,1000,8,12000,11690294,974,1421
list-none-m,4,1000,16,12000,6917136,576,665
list-none-m,8,1000,1,24000,389211787,16217,110344
list-none-m,8,1000,4,24000,59471606,2477,12902
list-none-m,8,1000,8,24000,25300391,1054,4377
list-none-m,8,1000,16,24000,12490846,520,1729
list-none-m,12,1000,1,36000,1080259429,30007,308685
list-none-m,12,1000,4,36000,119819264,3328,29607
list-none-m,12,1000,8,36000,48554131,1348,9895
list-none-m,12,1000,16,36000,21117267,586,3563
list-none-s,1,1000,1,3000,3882686,1294,0
list-none-s,1,1000,4,3000,1241615,413,0
list-none-s,1,1000,8,3000,782695,260,0
list-none-s,1,1000,16,3000,562549,187,0
list-none-s,4,1000,1,12000,107306159,8942,0
list-none-s,4,1000,4,12000,25005427,2083,0
list-none-s,4,1000,8,12000,12220936,1018,0
list-none-s,4,1000,16,12000,6348480,529,0
list-none-s,8,1000,1,24000,327537546,13647,0
list-none-s,8,1000,4,24000,47870852,1994,0
list-none-s,8,1000,8,24000,19525010,813,0
list-none-s,8,1000,16,24000,9667101,402,0
list-none-s,12,1000,1,36000,722667061,20074,0
list-none-s,12,1000,4,36000,99462712,2762,0
list-none-s,12,1000,8,36000,36153491,1004,0
list-none-s,12,1000,16,36000,16058812,446,0
list-none-m,1,1000,1,3000,4093341,1364,37
list-none-m,2,1000,1,6000,25974125,4329,4314
list-none-m,4,1000,1,12000,89096668,7424,22091
list-none-m,8,1000,1,24000,490853991,20452,141280
list-none-m,12,1000,1,36000,1204791644,33466,358201
list-none-m,16,1000,1,48000,2169631643,45200,648178
list-none-m,24,1000,1,72000,5011545581,69604,1472466
